session_id,label,f1,f2,f3,f4,f5,roll,pitch,yaw,gx,gy,gz
letter4,H,619,0,0,14,130,7516,3060,15084,-11881,-1807,6075
letter4,H,705,0,0,48,62,8248,-4436,14972,-7402,-1197,5298
letter4,H,686,0,0,51,77,7540,-5204,15204,-2714,-961,2391
letter4,H,711,0,0,58,90,8244,-6700,14564,1302,-142,-3163
letter4,H,753,0,0,45,85,8060,-3192,14356,9292,1918,-6916
letter4,H,746,0,0,33,93,7252,2196,15204,5093,1509,-6353
letter4,H,706,0,0,49,121,7552,4252,16708,-1275,765,-2778
letter4,H,656,0,0,52,130,7540,3280,16988,-7558,-2271,2635
letter4,H,714,0,0,0,113,8120,-2148,14632,-7131,-2969,4692
letter4,H,774,0,0,6,109,8036,-2720,14468,-1975,-1046,5162
letter4,H,747,0,0,29,97,8536,-4608,15444,1799,188,3071
letter4,H,740,0,0,57,103,8192,-4884,16020,2973,-919,-2224
letter4,H,687,0,0,49,105,8780,-2012,16076,8196,774,-5844
letter4,H,746,0,0,34,141,7036,3472,15908,-1167,1196,-6029
letter4,H,693,0,0,29,150,6324,820,15376,-4844,2951,-5799
letter4,H,758,0,0,53,152,7476,592,15068,-2561,4011,-6571
letter4,H,679,0,0,30,135,6840,2504,15120,5572,5275,-5833
letter4,H,721,0,0,45,138,5956,3788,17816,144,2257,-2694
letter4,H,615,0,0,0,0,5140,2128,16396,3972,-1427,-11
letter4,H,205,0,0,0,0,5928,4108,17092,3160,-1518,857
letter4,H,193,0,0,0,0,5272,4016,16652,364,-415,1305
letter4,H,155,0,0,0,0,5156,4796,16472,2714,-75,1559
letter4,H,152,0,0,0,0,5080,4992,16168,78,194,465
letter4,H,112,0,0,0,0,5272,5296,16016,19,253,310
letter4,H,144,0,0,0,0,5492,4824,15876,-344,-66,530
letter4,H,162,0,0,0,0,5700,4636,15640,160,29,376
letter4,H,160,0,0,0,0,5476,4736,16140,-227,88,316
letter4,H,162,0,0,0,0,5332,5160,16132,-223,-144,618
letter4,H,195,0,0,0,0,5328,4812,16024,-14,-25,581
letter4,H,160,0,0,0,0,5216,4840,15712,-367,188,347
letter4,H,137,0,0,0,0,5264,4728,15864,18,230,182
letter4,H,147,0,0,0,0,4944,5400,16028,-381,460,698
letter4,H,165,0,0,0,0,5388,4004,17116,-1156,-187,168
letter4,H,192,15,0,0,0,4632,5140,15628,637,-387,199
letter4,H,135,16,0,0,0,5792,4056,16508,-410,-109,330
letter4,H,134,11,0,10,0,4908,4860,15756,202,-5,68
letter4,H,125,16,0,0,0,5368,4312,16512,-1274,930,462
letter4,H,66,0,0,0,0,4860,5244,16468,536,25,423
letter4,H,80,0,0,0,0,5176,4776,16124,-672,-732,959
letter4,H,110,0,0,0,0,5064,4660,15792,-757,-296,1083
letter4,H,64,0,0,0,0,5152,4640,16164,-2437,-111,1078
letter4,H,95,0,0,64,0,5808,3804,15976,-681,287,1185
letter4,H,151,0,0,182,0,6132,4276,15848,-107,1611,1751
letter4,H,178,0,0,243,0,4892,3772,15876,-163,3283,2708
letter4,H,199,0,0,242,0,3636,3412,17512,-1523,3318,2718
letter4,H,272,0,0,198,0,2972,1604,19072,-884,-934,828
letter4,H,273,0,0,169,0,3836,2584,16876,4087,-3996,-977
letter4,H,188,0,0,71,0,5272,3800,14180,3530,-2566,-2598
letter4,H,222,0,0,113,0,5380,6712,15200,3660,1337,-1959
letter4,H,272,0,0,153,0,5156,7972,16972,-4244,527,1635
letter4,H,263,0,0,127,0,5188,5416,16008,-7928,328,4427
letter4,H,227,0,0,59,0,4276,1244,15172,-2889,1403,4280
letter4,H,122,0,0,41,0,3908,692,17820,-659,1016,1058
letter4,H,144,0,0,112,0,4492,1304,17728,259,-1721,-1928
letter4,H,174,0,0,62,0,5256,2516,15628,3976,-2191,-2037
letter4,H,214,0,0,38,0,5176,4424,14912,2294,608,-1900
letter4,H,244,0,0,69,0,4640,4956,17444,297,1580,-856
letter4,H,181,0,0,82,0,4784,4932,17784,-433,-578,133
letter4,H,204,0,0,110,0,7176,3904,18384,-4884,-585,1474
letter4,H,113,0,0,110,0,6636,1356,16808,-5473,-1091,3550
letter4,H,126,0,0,99,0,6120,-4,14988,-2716,-4289,3342
letter4,H,206,0,0,114,0,3260,1052,13248,5039,-6541,786
letter4,H,181,0,0,80,0,7060,3996,15056,4385,-3255,-1070
letter4,H,198,0,0,108,0,9064,5068,15452,2897,859,-658
letter4,H,240,0,0,91,0,8792,5724,14576,2192,2330,878
letter4,H,228,0,0,64,0,6536,5304,17640,-754,3730,1976
letter4,H,256,0,0,80,0,6284,3264,17956,466,-1865,1494
letter4,H,289,0,0,48,0,6912,3872,14172,2672,-1901,123
letter4,H,314,0,0,66,0,7380,4376,14464,-1273,1305,-1248
letter4,H,318,0,0,59,0,6400,5472,17756,-566,-696,-178
letter4,H,311,0,0,69,0,7496,4248,14436,-319,-2258,-1039
letter4,H,277,0,0,109,0,7900,4820,13360,351,1286,-2148
letter4,H,307,0,0,67,0,7436,5936,14648,-347,3383,-955
letter4,H,231,0,0,88,0,6328,7200,17428,-1694,1753,3021
letter4,H,272,0,0,106,0,6456,3756,16392,-1377,-2232,4427
letter4,H,270,0,0,26,0,7344,3844,12736,431,43,3702
letter4,H,256,0,0,95,0,7224,4080,14980,2766,6025,3865
letter4,H,279,0,0,67,0,4752,3072,19304,-4557,1168,3644
letter4,H,199,0,0,83,0,5904,992,16768,-104,-3752,173
letter4,H,261,0,0,112,0,7164,2564,14020,-40,-2443,-2602
letter4,H,269,0,0,345,71,7376,4212,13720,1673,2838,-2916
letter4,H,234,0,0,464,237,5824,5888,18204,-757,1555,-369
letter4,H,277,0,0,496,310,6432,4456,16708,-230,-1853,1503
letter4,H,311,0,0,529,212,7016,3876,15044,-652,-1286,1962
letter4,H,341,0,0,496,191,6748,3636,15184,-1394,1047,1707
letter4,H,333,0,0,492,172,6560,1880,17260,-1801,989,227
letter4,H,390,0,0,511,179,6400,2736,17004,100,-1918,-795
letter4,H,320,0,0,533,219,7272,2540,14976,-1132,-2069,-2186
letter4,H,324,0,0,553,205,7076,2452,14048,960,826,-4336
letter4,H,345,0,0,604,246,6324,4456,15600,1673,3285,-4593
letter4,H,353,0,0,598,294,5560,7224,17844,1146,127,24
letter4,H,331,0,0,581,320,6020,5160,16220,-2262,-3146,3484
letter4,H,231,0,0,576,273,6172,2864,15016,-2236,-1377,1350
letter4,H,246,0,0,614,282,5640,2776,17744,-8302,-2156,-3996
letter4,H,218,0,0,594,303,6168,4084,17148,-4529,-3193,-5518
letter4,H,303,0,0,618,329,8364,768,12644,-7581,-356,-6146
letter4,H,194,0,0,688,288,7016,1212,12352,13434,7705,-4866
letter4,H,231,0,0,602,166,8228,10220,19856,2992,6867,-1966
letter4,H,176,0,0,606,155,4116,4632,18860,-7057,867,1513
letter4,H,224,0,0,576,160,2736,1596,14036,-1811,-6236,-713
letter4,H,264,0,0,610,179,2580,768,8876,17732,-12226,-6022
letter4,H,256,0,0,638,94,5664,10204,9420,19670,-9541,-5005
letter4,H,342,0,0,578,137,7540,10744,9104,11267,-5035,-6124
letter4,H,142,0,0,592,127,9004,18552,7304,17128,-3177,-5140
letter4,H,192,0,0,563,144,9544,18912,7168,3618,-3370,-797
letter4,H,377,0,0,603,141,9000,15240,4384,2394,-3051,1374
letter4,H,295,0,0,557,157,8004,12956,3572,2186,-3858,-1124
letter4,H,364,0,0,529,141,6356,17016,152,7987,-2268,-1596
letter4,H,368,0,0,530,133,7768,17760,-2624,-5450,2052,4517
letter4,H,545,0,0,560,177,7380,12728,1076,-5053,4400,4471
letter4,H,540,0,0,556,161,6804,9340,3728,-680,1503,-337
letter4,H,671,0,0,511,166,6960,16284,3356,7203,-2631,-1638
letter4,H,702,0,0,565,187,9568,17256,1404,-1395,-2394,1826
letter4,H,720,0,0,554,176,7768,13820,56,-1987,-1238,1807
letter4,H,714,0,0,544,187,7500,13636,412,-1125,-669,291
letter4,H,689,0,0,574,175,7860,14376,1800,-1980,-767,-603
letter4,H,751,0,0,614,178,9372,13716,1912,536,-1897,670
letter4,H,718,0,0,539,176,8860,13188,796,-1740,-166,526
letter4,H,758,0,0,511,172,8588,14292,1068,-225,935,-172
letter4,H,713,0,0,567,170,7708,13532,1712,-1638,816,-807
letter4,H,752,0,0,532,142,7552,15164,1124,1474,264,-1092
letter4,H,758,0,0,561,164,8508,15292,2156,60,151,869
letter4,H,750,0,0,528,149,8512,15244,2544,-571,407,1850
letter4,H,675,0,0,499,133,9152,14832,1460,-4549,2646,3794
letter4,H,656,0,0,480,139,9300,11324,-896,-1270,8672,2001
letter4,H,655,0,0,432,162,7252,14480,8488,-3827,7602,449
letter4,H,675,0,0,490,115,8656,14012,8400,762,-2442,4413
letter4,H,636,0,0,483,99,9256,11508,4152,2026,-6349,2470
letter4,H,576,0,0,473,105,8044,11432,1044,1045,-5053,-556
letter4,H,605,0,0,534,128,9980,14896,1692,1557,111,-3070
letter4,H,656,0,0,507,157,11124,16852,3424,-7620,3574,1987
letter4,H,725,0,0,471,123,9484,12180,3964,-9689,4772,4155
letter4,H,677,0,0,443,145,8164,9420,5856,-7846,6611,1617
letter4,H,714,0,0,437,122,8844,9300,10500,140,3830,463
letter4,H,615,0,0,464,71,9524,10072,9872,7984,-5492,-615
letter4,H,717,0,0,460,89,8904,12976,5872,6297,-5060,-1425
letter4,H,723,0,0,429,107,9364,12924,3480,540,-1424,-2101
letter4,H,725,0,0,359,74,12236,17372,4556,-4453,6256,2735
letter4,H,731,0,0,320,58,12480,13052,8496,-8793,10274,6785
letter4,H,709,0,0,368,125,8340,8332,8036,-12502,12286,5521
letter4,H,673,0,0,408,109,5476,6080,10388,-7116,10395,2927
letter4,H,574,0,0,419,87,5000,3940,13480,7702,-1755,-817
letter4,H,735,0,0,464,107,6868,10464,11604,16448,-7537,-646
letter4,H,730,0,0,384,63,6488,10796,7768,6948,-6542,-3165
letter4,H,794,0,0,367,84,5296,11800,6232,-1574,-6404,-6795
letter4,H,802,0,0,432,107,6404,14204,5728,8865,-4994,-5707
letter4,H,778,0,0,451,102,7404,16708,4712,6265,-4825,-6153
letter4,H,839,0,0,487,99,7664,18624,4848,1820,-4898,-4269
letter4,H,817,0,0,400,107,8696,22588,4096,-987,-2602,617
letter4,H,848,0,0,401,95,7728,19396,3816,-7714,-1210,7546
letter4,H,745,0,0,432,144,6404,12576,3792,-5476,-2412,8900
letter4,H,766,0,0,427,117,6664,8932,3076,-5168,-1758,4118
letter4,H,793,0,0,447,143,6048,8104,2820,-2940,235,-1392
letter4,H,851,0,0,363,111,6692,9284,4652,1209,265,-5128
letter4,H,851,0,0,384,112,7140,14496,5436,2520,901,-6539
letter4,H,837,0,0,335,138,5920,15212,5688,2079,1095,-6220
letter4,H,836,0,0,343,138,4868,18032,6080,-1321,850,-4887
letter4,H,741,0,0,282,144,5092,20124,7500,-1496,-17,-731
letter4,H,837,0,0,185,145,4724,16464,6984,-1462,-2154,3289
letter4,H,869,0,0,302,176,3724,13260,5188,-3256,-2044,2631
letter4,H,766,0,0,294,176,3708,11440,4616,921,-695,-3
letter4,H,769,0,0,224,178,4296,13552,5036,605,628,-2909
letter4,H,817,0,0,249,162,4692,16852,6560,1019,1798,-3033
letter4,H,858,0,0,153,80,4912,19424,7316,-496,-17,2855
letter4,H,272,0,0,0,0,5436,14708,6656,-323,-2194,5164
letter4,H,171,0,0,0,0,3760,11740,4712,-840,-976,1764
letter4,H,274,0,0,0,0,5012,13760,4428,1667,733,-531
letter4,H,238,0,0,0,0,5920,16832,6168,-1187,1998,782
letter4,H,312,0,0,0,0,5852,14352,5740,-1195,1210,1852
letter4,H,293,0,0,320,0,5720,12436,5580,-574,1349,819
letter4,H,359,0,0,369,0,6276,14168,6832,1735,1466,684
letter4,H,414,0,0,305,0,6476,15276,7384,109,634,215
letter4,H,298,0,0,0,0,5872,14532,6316,15,45,-458
letter4,H,292,0,0,0,0,3888,13700,3988,921,-16,-1639
letter4,H,250,0,0,0,0,5140,15488,5496,207,1502,-1177
letter4,H,236,0,0,0,0,5952,16452,7488,-919,2016,1222
letter4,H,273,0,0,0,0,4972,15508,6492,-2868,2408,1814
letter4,H,327,0,0,189,0,4000,12520,5868,-2413,2055,1978
letter4,H,370,0,0,285,0,4660,13164,7408,1581,1541,343
letter4,H,408,0,13,357,48,6068,15452,8360,1474,-150,396
letter4,H,380,0,0,334,77,4768,15120,6812,2019,-2938,371
letter4,H,439,0,0,400,94,3944,13560,4348,2783,-4477,-605
letter4,H,393,0,0,433,117,4164,15184,2164,7822,-6651,1474
letter4,H,427,0,0,450,44,8116,17340,2356,-3923,-559,1185
letter4,H,575,0,0,435,105,7856,17276,4696,-6711,7429,62
letter4,H,653,0,28,348,135,5068,14148,5712,-10294,10402,1856
letter4,H,606,0,0,294,114,3684,11472,7744,-5698,10791,823
letter4,H,635,0,0,287,133,2532,12796,11860,-4739,6695,1129
letter4,H,657,0,0,315,150,2688,12304,12348,3203,-3736,2597
letter4,H,683,0,0,376,158,3752,13008,9480,6543,-7885,2699
letter4,H,447,0,0,454,137,4416,12096,6996,6407,-8808,775
letter4,H,588,0,0,510,110,6940,13816,5736,4577,-5971,-701
letter4,H,595,0,0,468,67,9188,17000,6020,-94,830,-580
letter4,H,615,0,0,441,85,7424,16708,6580,-8930,7179,173
letter4,H,528,0,0,335,129,4876,10624,7476,-6429,9990,515
letter4,H,650,0,0,467,135,3228,11944,8708,-4661,8103,-411
letter4,H,676,0,0,432,143,2124,12532,11740,-1260,3466,885
letter4,H,659,0,0,527,150,2728,12712,12036,3879,-4054,1981
letter4,H,695,0,0,451,144,2876,12864,9056,6374,-7270,2110
letter4,H,689,0,0,471,127,3600,12464,6740,5593,-10021,74
letter4,H,704,0,0,432,108,6764,15324,3980,8029,-8622,-1503
letter4,H,713,0,0,327,58,9488,18680,4144,-286,1026,322
letter4,H,699,0,0,465,117,7560,15508,5304,-8280,6988,560
letter4,H,743,0,0,304,139,4468,11576,5420,-6553,9916,419
letter4,H,748,0,0,314,125,1636,11828,8236,1566,4992,-548
letter4,H,745,0,0,411,131,4000,15696,9516,7512,-5433,2659
letter4,H,735,0,0,385,70,5220,15424,5864,7154,-7350,3144
letter4,H,702,0,0,391,87,6848,12924,4376,340,-5905,1656
letter4,H,758,0,0,336,101,9992,16620,3716,-927,-326,704
letter4,H,750,0,0,471,67,8852,16628,4364,-7232,4493,1126
letter4,H,777,0,0,441,123,6800,13352,5364,-11132,9927,2222
letter4,H,778,0,0,314,96,4376,8884,6756,-5134,12236,-6
letter4,H,784,0,0,398,128,2480,13416,12724,-1900,5640,780
letter4,H,867,0,0,370,112,3204,12972,13508,194,-3902,2341
letter4,H,830,0,0,368,118,4116,11668,10000,5108,-6951,2223
letter4,H,848,0,0,335,95,5456,9908,7092,4505,-9608,-6
letter4,H,818,0,0,368,41,8300,15860,6512,4761,-5942,-684
letter4,H,879,0,0,422,87,11260,14484,7936,-6741,5011,-1233
letter4,H,945,0,0,380,50,6208,12696,9752,-9640,8654,1375
letter4,H,912,0,0,420,79,4140,9636,9396,-4680,9351,-73
letter4,H,945,0,0,424,102,2196,11248,12404,-2693,6684,-266
letter4,H,950,0,0,433,98,1936,11604,14380,1751,-1642,1609
letter4,H,944,0,0,443,77,2956,11868,13288,5145,-7642,2021
letter4,H,819,0,0,398,80,4708,10284,8320,11411,-11510,649
letter4,H,899,0,0,330,53,8780,13608,6676,2807,-7415,-1009
letter4,H,914,0,0,391,48,8716,15620,7912,-3113,1284,0
letter4,H,780,0,0,382,49,8860,14220,9124,-6321,6317,-467
letter4,H,849,0,0,365,89,4736,11368,9800,-9275,9470,971
letter4,H,837,0,0,428,97,2964,10396,10484,-6492,9113,429
letter4,H,873,0,0,402,61,1516,9152,13932,-3415,2143,1590
letter4,H,858,0,0,496,82,2048,12156,14900,4632,-4585,917
letter4,H,906,0,0,453,105,2572,9732,10304,8788,-10225,458
letter4,H,865,0,0,415,144,6592,11732,8184,8843,-12073,-277
letter4,H,773,0,0,355,64,10684,15732,7044,2383,-3535,-655
letter4,H,816,0,0,403,77,9876,16368,8816,-13267,6036,1633
letter4,H,784,0,0,469,124,7228,12724,11636,-14448,9539,5196
letter4,H,822,0,0,463,112,4852,6764,12128,-10142,8936,5832
letter4,H,837,0,0,471,94,2264,5716,13332,-4103,7926,4224
letter4,H,921,0,0,350,112,1220,5816,16872,-1460,1816,1388
letter4,H,914,0,0,400,114,2812,5988,18616,987,-3673,-1057
letter4,H,890,0,0,442,125,3192,5944,14736,4532,-8488,-2241
letter4,H,886,0,0,465,98,5448,7236,10216,11573,-12386,-3648
letter4,H,862,0,0,396,98,8920,13864,10680,6270,-7251,-2359
letter4,H,797,0,0,403,91,11240,12688,11900,-6492,3477,329
letter4,H,890,0,0,337,121,7596,10260,12708,-12994,7993,3931
letter4,H,892,0,0,294,110,4640,4852,12388,-9976,11573,5847
letter4,H,908,0,0,384,112,1424,5288,15904,-2034,7853,3379
letter4,H,926,0,0,394,100,2444,4380,18176,1947,-3202,-746
letter4,H,929,0,0,411,109,3200,5584,15176,9334,-7677,-3814
letter4,H,934,0,0,511,99,4332,7488,13180,9644,-8510,-6282
letter4,H,864,0,0,400,112,7680,13828,13496,-195,-1814,-2455
letter4,H,912,0,0,455,97,7564,9580,14132,-10773,6045,422
letter4,H,978,0,0,368,116,3996,6808,14432,-11328,10005,2459
letter4,H,829,0,0,385,98,1644,1088,13892,-5988,10497,-1899
letter4,H,848,0,0,368,64,-3096,2800,17160,-1777,6917,-7948
letter4,H,717,0,0,293,0,-6108,5168,20108,4657,-2921,-6626
letter4,H,804,0,0,348,0,-1520,5836,15952,16848,-10050,-2343
letter4,H,850,0,0,385,0,1372,9848,11100,18894,-11205,525
letter4,H,795,0,0,362,0,3584,14392,11620,6346,-5733,1914
letter4,H,803,0,0,291,48,6436,15356,11964,-6917,3239,1720
letter4,H,848,0,0,365,62,3644,12576,15840,-19673,9713,4411
letter4,H,813,0,0,432,83,1520,4480,16144,-17348,9921,7495
letter4,H,865,0,0,400,41,-2544,2300,14260,-14240,12167,7642
letter4,H,652,0,0,328,34,-3192,-2368,17084,-3239,4715,2603
letter4,H,678,0,0,429,48,-2792,392,18712,7985,-2103,-73
letter4,H,695,0,0,484,64,-1728,2044,14852,8274,-7234,-452
letter4,H,791,0,0,464,55,1704,2424,13892,11139,-10197,-1404
letter4,H,793,0,0,482,55,1020,11448,13824,8952,69,-2232
letter4,H,889,0,0,464,70,608,14056,14728,-9023,2644,2233
letter4,H,912,0,0,474,117,-44,6656,14816,-12476,5127,6425
letter4,H,896,0,0,445,81,-124,1872,15688,-12307,6520,6859
letter4,H,782,0,0,403,86,-3104,232,18676,-5621,8534,7364
letter4,H,703,0,0,395,63,-5772,-3724,22188,-3873,-2681,3369
letter4,H,784,0,0,422,48,-2604,-1672,18080,3518,-8880,-3031
letter4,H,788,0,0,462,107,-88,208,15028,9553,-8125,-3660
letter4,H,784,0,0,432,75,2668,4080,13776,8380,-1704,-3712
letter4,H,789,0,0,463,96,1468,8108,16796,-252,897,-2810
letter4,H,831,0,0,485,80,2288,7956,17528,-4636,1835,2772
letter4,H,833,0,0,419,75,560,3648,15912,-8482,3353,5772
letter4,H,805,0,0,438,77,-904,-268,15960,-7819,6153,6182
letter4,H,862,0,0,424,63,-4216,-1572,19896,-1480,4166,4492
letter4,H,869,0,0,470,82,-3400,-692,20592,3537,-5345,768
letter4,H,817,0,0,354,80,-700,516,16180,7968,-7953,-1530
letter4,H,619,0,0,365,64,2504,2580,12352,22026,-2209,-2489
letter4,H,734,0,0,475,80,1644,14180,13640,2387,2271,-1524
letter4,H,727,0,0,484,123,1208,9112,16552,-11453,3052,2608
letter4,H,791,0,0,511,119,676,5008,16688,-12944,1708,3914
letter4,H,812,0,0,360,112,688,888,14892,-7716,5318,3603
letter4,H,817,0,0,301,82,-3204,1196,18328,-8621,8293,3484
letter4,H,752,0,0,240,42,-6404,-4152,21996,-7618,331,1876
letter4,H,829,0,0,351,66,-4956,-3656,17776,6464,-6107,-2893
letter4,H,731,0,0,318,78,-1344,452,13772,7199,-12062,-6641
letter4,H,738,0,0,366,68,4900,1436,14268,3144,-10128,-6790
letter4,H,799,0,0,376,47,5324,6960,13148,11214,2191,-2759
letter4,H,593,0,0,415,57,2252,4252,17852,-14876,4230,879
letter4,H,817,0,0,435,94,-8,2956,21904,396,2494,5086
letter4,H,738,0,0,447,70,1220,1304,19060,-4356,-1143,1392
letter4,H,688,0,0,486,80,1900,1620,14464,4443,-427,-775
letter4,H,782,0,0,426,112,1104,3660,14136,2377,-55,495
letter4,H,800,0,0,408,105,-1032,4188,13404,7355,-2614,617
letter4,H,811,0,0,384,84,792,6156,15448,6165,-3081,1200
letter4,H,784,0,0,370,77,4416,5264,18376,8319,-6183,758
letter4,H,752,0,0,282,86,6380,5968,20404,7999,-7606,2996
letter4,H,794,0,0,278,14,6036,7980,16136,6033,-13105,-70
letter4,H,784,0,0,256,16,8920,10576,10484,6285,-14876,-14
letter4,H,699,0,0,255,9,11972,9532,8500,-6328,-4674,2997
letter4,H,783,0,0,271,11,9204,7956,6940,-4237,7006,-2597
letter4,H,784,0,0,274,31,7120,9504,10428,1269,13043,-9296
letter4,H,849,0,0,336,85,2964,12412,11996,377,14391,-8371
letter4,H,878,0,0,336,48,124,10080,11800,1669,12119,-7071
letter4,H,813,0,0,361,80,-1440,14500,14396,1973,-620,-188
letter4,H,847,0,0,432,112,-112,13824,12376,4058,-12890,5701
letter4,H,819,0,0,398,97,3688,13116,11384,2528,-14684,6834
letter4,H,784,0,0,366,64,7320,11460,8972,914,-11315,5549
letter4,H,790,0,0,412,64,8904,10900,7608,-1183,-2654,2939
letter4,H,782,0,0,380,34,8644,11236,8684,277,8237,-2964
letter4,H,775,0,0,364,36,3272,11200,10572,-1849,12176,-6826
letter4,H,836,0,0,432,15,3272,12844,10400,1686,7518,-6111
letter4,H,901,0,0,323,54,1120,13364,11784,1126,2535,-2056
letter4,H,939,0,0,349,49,1568,14032,11460,1566,-5509,3034
letter4,H,781,0,0,407,47,2912,13140,8456,6918,-16489,7641
letter4,H,774,0,0,363,21,7368,12124,7004,909,-15253,9173
letter4,H,694,0,0,335,39,10140,12900,7004,-4066,-5762,5758
letter4,H,734,0,0,391,17,9956,11212,6064,-2352,1750,2444
letter4,H,832,0,0,397,32,9536,10848,7456,-1533,6619,-2474
letter4,H,859,0,0,352,54,7432,11768,8660,-1304,9304,-6723
letter4,H,865,0,0,386,59,5220,13384,9040,1974,9901,-8231
letter4,H,886,0,0,354,64,2988,13172,9812,-249,10863,-8111
letter4,H,870,0,0,351,48,-656,14836,10856,-415,5814,-2852
letter4,H,880,0,0,355,48,700,15028,10484,1567,-5559,3692
letter4,H,921,0,0,411,48,2320,13256,8764,1398,-10978,7313
letter4,H,899,0,0,420,38,5620,13588,8720,2049,-10976,8493
letter4,H,921,0,0,359,34,8104,12764,8024,-1000,-6679,5682
letter4,H,784,0,0,338,57,8768,12228,7408,-1575,1765,348
letter4,H,895,0,0,402,64,7396,12380,8092,-1986,8050,-4288
letter4,H,889,0,0,400,55,4676,12316,8684,-372,8649,-5816
letter4,H,919,0,0,437,50,2776,13780,9004,-1177,6671,-5001
letter4,H,965,0,0,407,65,1256,15224,9760,1617,3709,-2377
letter4,H,882,0,0,402,64,1760,15272,10168,1351,-1315,4263
letter4,H,956,0,0,437,54,3116,13584,8564,2143,-7840,7411
letter4,H,925,0,0,419,47,5720,13312,7368,1534,-9189,7602
letter4,H,866,0,0,386,86,8384,12592,7076,884,-6325,5022
letter4,H,818,0,0,383,86,9200,12140,7112,-2737,540,-51
letter4,H,822,0,0,432,91,8544,12900,7780,-2140,7467,-4851
letter4,H,883,0,0,323,96,5204,13960,8724,-3568,12212,-6786
letter4,H,848,0,0,372,48,2024,13300,9832,-60,7286,-6611
letter4,H,894,0,0,374,79,1520,15416,9824,-1057,1339,-1295
letter4,H,923,0,0,435,66,1448,13960,9636,527,-4650,3469
letter4,H,912,0,0,368,87,3128,13160,9092,2493,-8228,5497
letter4,H,944,0,0,310,0,5816,13592,8400,158,-7767,6207
letter4,H,848,0,0,352,25,7684,12732,8196,-806,-3094,3594
letter4,H,825,0,0,368,86,7004,11376,8480,-2964,4890,-2482
letter4,H,919,0,0,321,93,4376,11736,9500,-2104,8417,-6803
letter4,H,912,0,0,347,80,2072,13932,9284,929,7152,-7333
letter4,H,955,0,0,410,86,1396,14608,9888,-641,3613,-2895
letter4,H,893,0,0,390,62,752,15516,10788,-658,-1346,2827
letter4,H,880,0,0,426,10,1280,12708,9972,-416,-7248,6829
letter4,H,927,0,0,378,0,3880,11408,8300,1430,-11302,8551
letter4,H,896,0,0,333,0,7948,11980,7428,2149,-7704,5106
letter4,H,902,0,0,369,0,7776,14068,9048,2022,2891,-3757
letter4,H,934,0,0,356,49,6004,14024,8712,-2235,9335,-5863
letter4,H,913,0,0,406,22,3456,13056,7440,-42,9205,-6375
letter4,H,921,0,0,370,27,1428,14924,8792,619,4519,-2535
letter4,H,1007,0,0,420,41,1840,16272,9408,1498,-1626,2901
letter4,H,1013,0,0,428,0,2924,14936,7964,649,-6691,6906
letter4,H,861,0,0,369,0,4880,13092,6336,2315,-10673,8067
letter4,H,866,0,0,374,0,7648,12684,5356,2995,-9386,6359
letter4,H,867,0,0,340,0,10340,13192,5276,-125,-877,1214
letter4,H,928,0,0,341,0,9028,14128,6936,-2548,8154,-3406
letter4,H,974,0,0,377,0,5580,12844,7280,-4432,10891,-6315
letter4,H,961,0,0,348,0,3596,13692,7756,-1886,9004,-7043
letter4,H,963,0,0,424,0,2324,15200,8472,-566,3597,-2811
letter4,H,971,0,0,438,0,2124,15576,9712,553,-2085,2951
letter4,H,880,0,0,428,0,2748,13288,8804,95,-7595,5751
letter4,H,762,0,0,419,0,4536,12684,7424,942,-10891,6205
letter4,H,702,0,0,372,0,7672,12612,6680,-532,-8952,4465
letter4,H,673,0,0,293,0,10064,12316,6548,-1072,-696,-1557
letter4,H,763,0,0,311,0,8064,14304,7976,-3322,7814,-5196
letter4,H,787,0,0,306,0,4588,12020,8504,-2800,11763,-7077
letter4,H,784,0,0,246,0,1416,12988,8832,-1685,10200,-7720
letter4,H,758,0,0,299,0,-680,13872,9760,-529,6858,-4589
letter4,H,845,0,0,401,0,-1852,15616,10492,630,-159,1327
letter4,H,886,0,0,373,0,-496,14284,10012,829,-6696,6144
letter4,H,767,0,0,321,0,1216,13788,9088,1513,-9904,8133
letter4,H,798,0,0,374,0,4316,12448,8200,1214,-11632,8074
letter4,H,777,0,0,391,2,7556,11924,6732,-1535,-7186,4931
letter4,H,731,0,0,371,0,8668,13476,7548,-25,3420,-2515
letter4,H,799,0,0,343,16,6292,12580,8608,-2012,10279,-5710
letter4,H,763,0,0,272,15,3356,11964,8436,-2654,11402,-7666
letter4,H,726,0,0,321,31,520,15056,9312,-178,8071,-4280
letter4,H,729,0,0,293,28,-28,15924,10624,1573,880,1824
letter4,H,766,0,0,363,38,2008,14240,9096,3412,-6096,5811
letter4,H,810,0,0,337,47,2708,14976,8020,2630,-7723,8146
letter4,H,797,0,0,400,22,5144,12624,6656,4005,-9366,8231
letter4,H,805,0,0,379,32,8384,12688,5504,1780,-4963,4741
letter4,H,807,0,0,400,49,9076,13856,6292,-1052,3998,-1923
letter4,H,882,0,0,397,52,6536,13704,7360,-4026,9304,-4748
letter4,H,893,0,0,410,80,4284,12520,7460,-3210,7945,-7360
letter4,H,910,0,0,382,64,2420,14752,7516,-983,5634,-6335
letter4,H,880,0,0,398,71,1272,16000,8432,371,1596,-1809
letter4,H,893,0,0,415,75,1568,16468,9200,791,-2818,3012
