session_id,label,flex1,flex2,flex3,flex4,flex5,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
gesture1,Hello,0,0,0,0,0,10412,4332,11056,-3554,-9888,-6859
gesture1,Hello,0,0,0,0,0,10468,4540,10892,-3315,-9852,-7077
gesture1,Hello,0,0,0,0,0,10496,4604,10692,-3092,-9817,-7185
gesture1,Hello,0,0,0,0,0,10700,4724,10460,-2929,-9864,-7333
gesture1,Hello,0,0,0,0,0,11036,4940,10256,-2829,-9891,-7491
gesture1,Hello,0,0,0,0,0,11304,4588,9964,-2572,-9924,-7726
gesture1,Hello,0,0,0,0,0,11856,5164,9996,-2590,-9848,-8002
gesture1,Hello,0,0,0,0,0,12092,5104,9828,-2412,-9852,-8352
gesture1,Hello,0,0,0,0,0,12128,5164,9644,-2309,-9775,-8642
gesture1,Hello,0,0,0,0,0,12412,5328,9128,-2172,-9717,-8765
gesture1,Hello,0,0,0,0,0,12688,5740,8840,-1979,-9580,-8750
gesture1,Hello,0,0,0,0,0,12780,6164,8644,-1704,-9381,-8653
gesture1,Hello,0,0,0,0,0,13052,6492,8400,-1446,-9141,-8549
gesture1,Hello,0,0,0,0,0,13140,7112,8224,-1057,-8936,-8314
gesture1,Hello,0,0,0,0,0,13292,7596,8080,-542,-8771,-7982
gesture1,Hello,0,0,0,0,0,13356,7872,7592,93,-8516,-7447
gesture1,Hello,0,0,0,0,0,13576,8056,7392,734,-8206,-6888
gesture1,Hello,0,0,0,0,0,14184,8440,6896,1432,-7768,-6206
gesture1,Hello,0,0,0,0,0,14780,8652,6944,2154,-7271,-5461
gesture1,Hello,0,0,0,0,0,15320,8984,6756,2766,-6734,-4596
gesture1,Hello,0,0,0,0,0,15424,9292,6844,3337,-6175,-3619
gesture1,Hello,0,0,0,0,0,15424,9660,6568,3641,-5668,-2748
gesture1,Hello,0,0,0,0,0,15480,10128,6492,3828,-5200,-1878
gesture1,Hello,0,0,0,0,0,15616,10272,6112,3683,-4548,-1030
gesture1,Hello,0,0,0,0,0,15836,10416,5876,3359,-3859,-280
gesture1,Hello,0,0,0,0,0,15932,10612,5812,3006,-3064,381
gesture1,Hello,0,0,0,0,0,15744,10568,5372,2584,-2179,976
gesture1,Hello,0,0,0,0,0,15476,10456,5400,2172,-1355,1499
gesture1,Hello,0,0,0,0,0,15280,10332,5316,1668,-574,1991
gesture1,Hello,0,0,0,0,0,15160,9940,5148,1063,287,2467
gesture1,Hello,0,0,0,0,0,15168,9604,5244,552,1158,2897
gesture1,Hello,0,0,0,0,0,15020,9232,5412,89,2027,3283
gesture1,Hello,0,0,0,0,0,14620,9044,5336,-213,2851,3567
gesture1,Hello,0,0,0,0,0,14248,8704,5496,-505,3542,3829
gesture1,Hello,0,0,0,0,0,13972,8524,5804,-653,4203,4064
gesture1,Hello,0,0,0,0,0,13836,8300,5892,-637,4850,4273
gesture1,Hello,0,0,0,0,0,13596,8004,6148,-505,5424,4443
gesture1,Hello,0,0,0,0,0,13316,7692,6172,-300,5918,4670
gesture1,Hello,0,0,0,0,0,13168,7596,6372,75,6401,4903
gesture1,Hello,0,0,0,0,0,13108,7352,6464,546,6927,5093
gesture1,Hello,0,0,0,0,0,12900,7216,6772,1041,7430,5244
gesture1,Hello,0,0,0,0,0,12712,7204,7064,1495,7860,5441
gesture1,Hello,0,0,0,0,0,12524,7192,7128,1872,8208,5618
gesture1,Hello,0,0,0,0,0,12360,7252,7512,2206,8577,5773
gesture1,Hello,0,0,0,0,0,12288,7420,7876,2409,8913,5949
gesture1,Hello,0,0,0,0,0,12076,7536,8116,2421,9205,6095
gesture1,Hello,0,0,0,0,0,12008,7436,8500,2273,9522,6184
gesture1,Hello,0,0,0,0,0,11924,7388,8884,1990,9667,6191
gesture1,Hello,0,0,0,0,0,11916,7484,9264,1612,9733,6201
gesture1,Hello,0,0,0,0,0,11740,7488,9612,1256,9791,6333
gesture1,Hello,0,0,0,0,0,11640,7480,10128,789,9841,6516
gesture1,Hello,0,0,0,0,0,11712,7212,9828,362,9882,6654
gesture1,Hello,0,0,0,0,0,11520,7380,9972,9,9971,6803
gesture1,Hello,0,0,0,0,0,11484,7412,10140,-252,10230,6877
gesture1,Hello,0,0,0,0,0,11456,7116,10200,-288,10571,6865
gesture1,Hello,0,0,0,0,0,11156,6772,10328,-105,10890,6829
gesture1,Hello,0,0,0,0,0,10768,6464,10896,154,11167,6798
gesture1,Hello,0,0,0,0,0,10564,6028,11064,475,11379,6814
gesture1,Hello,0,0,0,0,0,10192,5672,11204,844,11509,6949
gesture1,Hello,0,0,0,0,0,9988,5672,11692,1144,11628,7099
gesture1,Hello,0,0,0,0,0,9816,5540,12044,1449,11689,7242
gesture1,Hello,0,0,0,0,0,9584,5344,12392,1611,11755,7290
gesture1,Hello,0,0,0,0,0,9404,5436,12884,1588,11565,7252
gesture1,Hello,0,0,0,0,0,9136,5364,13332,1472,11444,7147
gesture1,Hello,0,0,0,0,0,8868,5388,13748,1162,11277,6931
gesture1,Hello,0,0,0,0,0,8584,5548,14344,638,10937,6704
gesture1,Hello,0,0,0,0,0,8260,5396,14696,-62,10439,6422
gesture1,Hello,0,0,0,0,0,7876,5256,15180,-786,9874,6122
gesture1,Hello,0,0,0,0,0,7880,4744,15548,-1515,9221,5701
gesture1,Hello,0,0,0,0,0,7932,4384,15964,-2041,8648,5231
gesture1,Hello,0,0,0,0,0,7904,4016,16540,-2407,8068,4821
gesture1,Hello,0,0,0,0,0,7872,3692,16780,-2819,7495,4462
gesture1,Hello,0,0,0,0,0,7676,3268,17240,-3187,6828,4153
gesture1,Hello,0,0,0,0,0,7340,3012,17768,-3582,6011,3763
gesture1,Hello,0,0,0,0,0,7076,2924,18100,-4038,5079,3314
gesture1,Hello,0,0,0,0,0,6736,2800,18304,-4447,3989,2749
gesture1,Hello,0,0,0,0,0,6644,2308,18764,-4955,2935,2079
gesture1,Hello,0,0,0,0,0,6500,2440,19528,-5554,1781,1396
gesture1,Hello,0,0,0,0,0,6304,2088,19664,-6355,459,706
gesture1,Hello,0,0,0,0,0,6340,1960,19556,-7261,-904,-104
gesture1,Hello,0,0,0,0,0,6344,1756,19324,-8114,-2243,-1063
gesture1,Hello,0,0,0,0,0,6392,1560,19264,-8916,-3495,-2157
gesture1,Hello,0,0,0,0,0,6516,984,18864,-9318,-4772,-3425
gesture1,Hello,0,0,0,0,0,6720,240,18288,-9201,-5901,-4723
gesture1,Hello,0,0,0,0,0,7280,-228,17780,-8546,-6915,-6029
gesture1,Hello,0,0,0,0,0,7288,-904,17584,-7596,-7901,-7179
gesture1,Hello,0,0,0,0,0,7488,-1296,16852,-6386,-8848,-8082
gesture1,Hello,0,0,0,0,0,7604,-1384,16372,-5149,-9848,-8879
gesture1,Hello,0,0,0,0,0,7780,-1192,15620,-3742,-10724,-9548
gesture1,Hello,0,0,0,0,0,7840,-644,14952,-2320,-11480,-10096
gesture1,Hello,0,0,0,0,0,8076,-108,14220,-946,-12082,-10667
gesture1,Hello,0,0,0,0,0,8296,504,13548,426,-12531,-11264
gesture1,Hello,0,0,0,0,0,8280,1200,13092,1859,-12924,-11726
gesture1,Hello,0,0,0,0,0,8552,1800,12540,3044,-13233,-12076
gesture1,Hello,0,0,0,0,0,8840,2436,12068,3971,-13552,-12290
gesture1,Hello,0,0,0,0,0,9136,3024,11560,4578,-13714,-12377
gesture1,Hello,0,0,0,0,0,9480,3888,11228,4812,-13819,-12380
gesture1,Hello,0,0,0,0,0,9620,4660,10804,4755,-13752,-12289
gesture1,Hello,0,0,0,0,0,9676,5472,10704,4499,-13640,-12155
gesture1,Hello,0,0,0,0,0,9780,6356,10256,4066,-13480,-12035
gesture1,Hello,0,0,0,0,0,9924,7100,10104,3396,-13281,-11929
gesture1,Hello,0,0,0,0,0,10216,7728,9496,2789,-12986,-11781
gesture1,Hello,0,0,0,0,0,10668,8048,9048,2157,-12512,-11583
gesture1,Hello,0,0,0,0,0,11136,8536,8584,1421,-11876,-11190
gesture1,Hello,0,0,0,0,0,11516,8948,8596,701,-11208,-10622
gesture1,Hello,0,0,0,0,0,11824,9168,8352,-86,-10501,-10009
gesture1,Hello,0,0,0,0,0,12080,9768,7648,-516,-9806,-9308
gesture1,Hello,0,0,0,0,0,12344,10016,7528,-697,-9049,-8645
gesture1,Hello,0,0,0,0,0,12864,10144,7368,-730,-8217,-7940
gesture1,Hello,0,0,0,0,0,13052,10136,7276,-608,-7464,-7242
gesture1,Hello,0,0,0,0,0,13360,9888,7076,-337,-6805,-6461
gesture1,Hello,0,0,0,0,0,13524,9860,6944,4,-6206,-5574
gesture1,Hello,0,0,0,0,0,13928,9932,6812,339,-5604,-4633
gesture1,Hello,0,0,0,0,0,14288,10108,6864,586,-5025,-3659
gesture1,Hello,0,0,0,0,0,14560,10328,6476,813,-4391,-2755
gesture1,Hello,0,0,0,0,0,14548,10452,6180,1032,-3723,-2018
gesture1,Hello,0,0,0,0,0,14736,10492,6104,1147,-3078,-1475
gesture1,Hello,0,0,0,0,0,14816,10272,6248,1228,-2462,-1066
gesture1,Hello,0,0,0,0,0,14732,10044,6112,1300,-1971,-617
gesture1,Hello,0,0,0,0,0,14800,10008,6180,1301,-1380,-59
gesture1,Hello,0,0,0,0,0,14840,9828,5840,1260,-817,539
gesture1,Hello,0,0,0,0,0,14940,9812,5816,1114,-120,1112
gesture1,Hello,0,0,0,0,0,14680,9844,5708,972,609,1538
gesture1,Hello,0,0,0,0,0,14600,9796,5736,814,1378,1895
gesture1,Hello,0,0,0,0,0,14412,9692,5816,641,2182,2210
gesture1,Hello,0,0,0,0,0,14448,9460,5832,593,2921,2420
gesture1,Hello,0,0,0,0,0,14296,9116,5904,525,3641,2710
gesture1,Hello,0,0,0,0,0,14172,9028,5964,474,4251,3101
gesture1,Hello,0,0,0,0,0,13920,8776,6232,541,4913,3545
gesture1,Hello,0,0,0,0,0,13632,8700,6336,647,5508,3942
gesture1,Hello,0,0,0,0,0,13472,8720,6348,823,6075,4299
gesture1,Hello,0,0,0,0,0,13332,8668,6708,1055,6594,4613
gesture1,Hello,0,0,0,0,0,13104,8596,7152,1166,7047,4990
gesture1,Hello,0,0,0,0,0,13124,8528,7468,1291,7419,5337
gesture1,Hello,0,0,0,0,0,12812,8564,7600,1324,7786,5682
gesture1,Hello,0,0,0,0,0,12544,8436,7852,1413,8129,6001
gesture1,Hello,0,0,0,0,0,12304,8344,8100,1412,8413,6328
gesture1,Hello,0,0,0,0,0,12208,8208,8388,1478,8716,6546
gesture1,Hello,0,0,0,0,0,12220,8080,8748,1593,8929,6793
gesture1,Hello,0,0,0,0,0,12028,8072,8940,1567,9201,7054
gesture1,Hello,0,0,0,0,0,11796,7904,9304,1454,9436,7301
gesture1,Hello,0,0,0,0,0,11756,7872,9536,1237,9591,7524
gesture1,Hello,0,0,0,0,0,11416,7852,9936,960,9751,7712
gesture1,Hello,0,0,0,0,0,11136,7784,10096,691,9874,7816
gesture1,Hello,0,0,0,0,0,10928,7536,10316,408,9930,7810
gesture1,Hello,0,0,0,0,0,10624,7160,10828,197,9951,7737
gesture1,Hello,0,0,0,0,0,10412,6800,11096,51,9868,7606
gesture1,Hello,0,0,0,0,0,10220,6492,11132,-11,9844,7563
gesture1,Hello,0,0,0,0,0,10060,6144,11508,-30,9839,7524
gesture1,Hello,0,0,0,0,0,10092,5756,11644,-40,9756,7397
gesture1,Hello,0,0,0,0,0,9704,5764,11876,154,9762,7382
gesture1,Hello,0,0,0,0,0,9560,5404,12132,120,9708,7220
gesture1,Hello,0,0,0,0,0,9436,5396,12220,217,9602,7028
gesture1,Hello,0,0,0,0,0,9372,5308,12640,220,9517,6800
gesture1,Hello,0,0,0,0,0,9396,5240,13000,225,9425,6568
gesture1,Hello,0,0,0,0,0,9268,4960,13108,158,9332,6262
gesture1,Hello,0,0,0,0,0,9176,4836,13188,193,9202,5917
gesture1,Hello,0,0,0,0,0,8980,4740,13316,271,9108,5660
gesture1,Hello,0,0,0,0,0,8960,4536,13532,293,9023,5351
gesture1,Hello,0,0,0,0,0,8848,4552,13804,556,8949,5106
gesture1,Hello,0,0,0,0,0,8840,4572,14212,683,8881,4875
gesture1,Hello,0,0,0,0,0,8852,4584,14456,766,8761,4721
gesture1,Hello,0,0,0,0,0,8808,4592,14992,769,8621,4530
gesture1,Hello,0,0,0,0,0,8756,4524,15076,755,8549,4317
gesture1,Hello,0,0,0,0,0,8640,4416,15276,620,8400,4101
gesture1,Hello,0,0,0,0,0,8588,4480,15964,324,8218,3849
gesture1,Hello,0,0,0,0,0,8468,4472,16080,-152,7949,3556
gesture1,Hello,0,0,0,0,0,8308,4516,16724,-758,7578,3245
gesture1,Hello,0,0,0,0,0,8112,4532,17364,-1593,7076,2920
gesture1,Hello,0,0,0,0,0,7948,4616,17784,-2533,6412,2612
gesture1,Hello,0,0,0,0,0,7544,4428,18056,-3570,5575,2218
gesture1,Hello,0,0,0,0,0,7140,4512,18404,-4568,4560,1764
gesture1,Hello,0,0,0,0,0,7016,3908,18472,-5620,3605,1190
gesture1,Hello,0,0,0,0,0,6724,3724,18892,-6385,2412,702
gesture1,Hello,0,0,0,0,0,6468,3056,19068,-7108,1090,170
gesture1,Hello,0,0,0,0,0,6444,2776,19024,-7468,-302,-446
gesture1,Hello,0,0,0,0,0,6276,2284,19304,-7637,-1802,-1141
gesture1,Hello,0,0,0,0,0,6148,1808,19212,-7544,-3339,-1839
gesture1,Hello,0,0,0,0,0,5968,1504,19136,-7276,-4906,-2491
gesture1,Hello,0,0,0,0,0,5828,1128,18776,-6763,-6427,-3141
gesture1,Hello,0,0,0,0,0,6120,888,18224,-6054,-7909,-3744
gesture1,Hello,0,0,0,0,0,6216,580,18036,-5116,-9319,-4356
gesture1,Hello,0,0,0,0,0,6256,560,17604,-4022,-10719,-4949
gesture1,Hello,0,0,0,0,0,6392,648,17216,-2912,-12028,-5425
gesture1,Hello,0,0,0,0,0,6488,932,16548,-1882,-13265,-5763
gesture1,Hello,0,0,0,0,0,6808,1352,15768,-985,-14265,-6006
gesture1,Hello,0,0,0,0,0,7136,1920,15152,-312,-15060,-6353
gesture1,Hello,0,0,0,0,0,7412,2376,14708,194,-15750,-6785
gesture1,Hello,0,0,0,0,0,7912,2628,14048,363,-16237,-7300
gesture1,Hello,0,0,0,0,0,8300,2988,13332,313,-16552,-7834
gesture1,Hello,0,0,0,0,0,8640,3216,12808,141,-16704,-8319
gesture1,Hello,0,0,0,0,0,8828,3688,12220,0,-16781,-8646
gesture1,Hello,0,0,0,0,0,8980,4248,11708,24,-16729,-8776
gesture1,Hello,0,0,0,0,0,8996,4932,11020,199,-16547,-8800
gesture1,Hello,0,0,0,0,0,9208,5176,10224,421,-16207,-8795
gesture1,Hello,0,0,0,0,0,9572,5452,9556,566,-15692,-8762
gesture1,Hello,0,0,0,0,0,10012,5744,9060,634,-15101,-8741
gesture1,Hello,0,0,0,0,0,10304,6012,8604,670,-14400,-8652
gesture1,Hello,0,0,0,0,0,10832,6520,8104,499,-13603,-8463
gesture1,Hello,0,0,0,0,0,11148,6884,7824,161,-12754,-8204
gesture1,Hello,0,0,0,0,0,11208,7388,7432,-288,-11751,-7858
gesture1,Hello,0,0,0,0,0,11316,7944,7168,-797,-10710,-7479
gesture1,Hello,0,0,0,0,0,11244,8200,6848,-1339,-9604,-7238
gesture1,Hello,0,0,0,0,0,11684,8348,6032,-1738,-8456,-7134
gesture1,Hello,0,0,0,0,0,11884,8372,5836,-2087,-7369,-7126
gesture1,Hello,0,0,0,0,0,12236,8432,5684,-2342,-6332,-6840
gesture1,Hello,0,0,0,0,0,12440,8320,5660,-2571,-5311,-6447
gesture1,Hello,0,0,0,0,0,12756,8212,5424,-2739,-4249,-6020
gesture1,Hello,0,0,0,0,0,12928,8080,5516,-2704,-3195,-5719
gesture1,Hello,0,0,0,0,0,13216,7916,5496,-2618,-2161,-5522
gesture1,Hello,0,0,0,0,0,13520,7900,5376,-2427,-1161,-5358
gesture1,Hello,0,0,0,0,0,13756,7928,5552,-2262,-121,-5134
gesture1,Hello,0,0,0,0,0,13716,7796,5528,-2087,901,-4964
gesture1,Hello,0,0,0,0,0,13916,7888,5332,-1976,1879,-4834
gesture1,Hello,0,0,0,0,0,14012,7876,5308,-1755,2901,-4783
gesture1,Hello,0,0,0,0,0,14276,7636,5488,-1520,3955,-4830
gesture1,Hello,0,0,0,0,0,14236,7716,5704,-1282,4880,-4843
gesture1,Hello,0,0,0,0,0,14068,7776,6000,-1079,5734,-4752
gesture1,Hello,0,0,0,0,0,13832,7888,6576,-848,6478,-4569
gesture1,Hello,0,0,0,0,0,13596,7848,6644,-670,7151,-4306
gesture1,Hello,0,0,0,0,0,13520,8100,6988,-397,7783,-4072
gesture1,Hello,0,0,0,0,0,13540,8192,7264,-110,8431,-3859
gesture1,Hello,0,0,0,0,0,13704,8040,7348,129,9108,-3643
gesture1,Hello,0,0,0,0,0,13908,8120,7884,428,9776,-3400
gesture1,Hello,0,0,0,0,0,13836,8212,8248,685,10371,-3071
gesture1,Hello,0,0,0,0,0,13708,8452,8776,885,10874,-2658
gesture1,Hello,0,0,0,0,0,13336,8636,9232,968,11320,-2232
gesture1,Hello,0,0,0,0,0,12868,8840,9364,967,11724,-1849
gesture1,Hello,0,0,0,0,0,12616,8940,9520,989,12170,-1492
gesture1,Hello,0,0,0,0,0,12576,9072,9952,967,12258,-1278
gesture1,Hello,0,0,0,0,0,12544,8848,9996,1049,12880,-1041
gesture1,Hello,0,0,0,0,0,12304,8896,10392,1191,13274,-693
gesture1,Hello,0,0,0,0,0,11876,8912,10564,1315,13549,-245
gesture1,Hello,0,0,0,0,0,11656,8944,10888,1509,13850,313
gesture1,Hello,0,0,0,0,0,11276,9120,11096,1700,14070,911
gesture1,Hello,0,0,0,0,0,10884,9336,11504,1900,14283,1430
gesture1,Hello,0,0,0,0,0,10428,9416,12140,2030,14354,1876
gesture1,Hello,0,0,0,0,0,10296,9652,12452,2003,14318,2410
gesture1,Hello,0,0,0,0,0,9980,9748,12572,1820,14297,2962
gesture1,Hello,0,0,0,0,0,9568,10112,12720,1547,14245,3485
gesture1,Hello,0,0,0,0,0,9272,10380,13184,1036,14042,4078
gesture1,Hello,0,0,0,0,0,8604,10484,13656,352,13729,4514
gesture1,Hello,0,0,0,0,0,8324,10536,14188,-267,13196,4916
gesture1,Hello,0,0,0,0,0,8108,10196,14632,-752,12734,5345
gesture1,Hello,0,0,0,0,0,7680,9956,15092,-1105,12120,5866
gesture1,Hello,0,0,0,0,0,7256,9660,15512,-1333,11331,6427
gesture1,Hello,0,0,0,0,0,6940,9388,15804,-1470,10362,7023
gesture1,Hello,0,0,0,0,0,6544,9200,16448,-1638,9220,7550
gesture1,Hello,0,0,0,0,0,6080,8816,16456,-1706,7973,7971
gesture1,Hello,0,0,0,0,0,5916,8884,16916,-1521,6633,8371
gesture1,Hello,0,0,0,0,0,5856,8532,17424,-1207,5352,8836
gesture1,Hello,0,0,0,0,0,5920,8308,17620,-603,4070,9048
gesture1,Hello,0,0,0,0,0,6128,7972,17548,14,2931,9267
gesture1,Hello,0,0,0,0,0,6096,7668,17476,592,1954,9407
gesture1,Hello,0,0,0,0,0,6164,7560,17424,1106,1008,9589
gesture1,Hello,0,0,0,0,0,6128,7576,17304,1484,219,9852
gesture1,Hello,0,0,0,0,0,6064,7720,17292,1663,-493,10116
gesture1,Hello,0,0,0,0,0,6060,8064,17220,1649,-1099,10241
gesture1,Hello,0,0,0,0,0,6104,8232,17208,1444,-1649,10241
gesture1,Hello,0,0,0,0,0,5960,8244,17244,999,-2222,10151
gesture1,Hello,0,0,0,0,0,6072,8140,17100,283,-2675,9980
gesture1,Hello,0,0,0,0,0,5972,7840,16968,-554,-3050,9768
gesture1,Hello,0,0,0,0,0,6012,7408,16844,-1398,-3406,9458
gesture1,Hello,0,0,0,0,0,5860,7132,16464,-2206,-3772,9050
gesture1,Hello,0,0,0,0,0,5892,6744,16404,-2959,-4072,8582
gesture1,Hello,0,0,0,0,0,5684,6456,16060,-3531,-4426,8090
gesture1,Hello,0,0,0,0,0,5684,6248,16120,-3975,-4829,7653
gesture1,Hello,0,0,0,0,0,5484,5728,16076,-4401,-5253,7188
gesture1,Hello,0,0,0,0,0,5568,5560,15992,-4732,-5688,6651
gesture1,Hello,0,0,0,0,0,5544,5248,15604,-4880,-6121,6086
gesture1,Hello,0,0,0,0,0,5868,4864,15552,-4998,-6524,5441
gesture1,Hello,0,0,0,0,0,5928,4664,15408,-5016,-6860,4878
gesture1,Hello,0,0,0,0,0,6148,4428,15276,-5042,-7202,4318
gesture1,Hello,0,0,0,0,0,6344,4204,14792,-4996,-7474,3756
gesture1,Hello,0,0,0,0,0,6564,3992,14680,-4966,-7730,3169
gesture1,Hello,0,0,0,0,0,6732,4000,14324,-4937,-7976,2511
gesture1,Hello,0,0,0,0,0,7064,3828,14212,-4914,-8183,1870
gesture1,Hello,0,0,0,0,0,7620,3512,14072,-4957,-8423,1113
gesture1,Hello,0,0,0,0,0,7956,3692,13488,-4700,-8378,614
gesture1,Hello,0,0,0,0,0,8148,3488,13460,-4631,-8373,26
gesture1,Hello,0,0,0,0,0,8496,3556,13336,-4464,-8356,-439
gesture1,Hello,0,0,0,0,0,8700,3448,12856,-4308,-8306,-875
gesture1,Hello,0,0,0,0,0,8756,3556,12692,-4252,-8200,-1288
gesture1,Hello,0,0,0,0,0,9032,3692,12480,-4274,-8088,-1743
gesture1,Hello,0,0,0,0,0,9216,3756,12304,-4478,-7984,-2206
gesture1,Hello,0,0,0,0,0,9632,3852,12152,-4638,-7848,-2700
gesture1,Hello,0,0,0,0,0,9968,3996,12076,-4844,-7742,-3068
gesture1,Hello,0,0,0,0,0,10084,3844,11648,-4995,-7592,-3432
gesture1,Hello,0,0,0,0,0,10228,3792,11648,-5078,-7551,-3729
gesture1,Hello,0,0,0,0,0,10432,3900,11572,-5101,-7512,-4063
gesture1,Hello,0,0,0,0,0,10620,3828,11284,-5177,-7483,-4316
gesture1,Hello,0,0,0,0,0,10700,3792,10988,-5165,-7422,-4596
gesture1,Hello,0,0,0,0,0,10936,3640,10716,-5116,-7339,-4836
gesture1,Hello,0,0,0,0,0,11192,3608,10776,-5043,-7339,-5080
gesture1,Hello,0,0,0,0,0,11168,3572,10672,-4835,-7352,-5269
gesture1,Hello,0,0,0,0,0,11348,3676,10608,-4577,-7361,-5390
gesture1,Hello,0,0,0,0,0,11460,3664,10416,-4271,-7407,-5506
gesture1,Hello,0,0,0,0,0,11564,3764,10192,-4018,-7415,-5654
gesture1,Hello,0,0,0,0,0,11816,3816,10128,-3806,-7399,-5785
gesture1,Hello,0,0,0,0,0,12068,3988,10096,-3768,-7304,-5988
gesture1,Hello,0,0,0,0,0,12264,4272,9852,-3868,-7228,-6180
gesture1,Hello,0,0,0,0,0,12384,4256,9888,-4166,-7145,-6377
gesture1,Hello,0,0,0,0,0,12632,4384,9732,-4452,-7104,-6743
gesture1,Hello,0,0,0,0,0,12680,4028,9572,-4439,-7146,-7164
gesture1,Hello,0,0,0,0,0,13044,3856,9252,-4033,-7116,-7519
gesture1,Hello,0,0,0,0,0,13232,3844,9124,-3247,-7043,-7713
gesture1,Hello,0,0,0,0,0,13512,3732,8988,-2219,-6938,-7676
gesture1,Hello,0,0,0,0,0,13500,3748,8672,-1197,-6818,-7633
gesture1,Hello,0,0,0,0,0,13400,3932,8168,-60,-6754,-7486
gesture1,Hello,0,0,0,0,0,13428,4188,8080,797,-6618,-7353
gesture1,Hello,0,0,0,0,0,13668,4728,7964,1453,-6501,-7228
gesture1,Hello,0,0,0,0,0,13796,5320,7664,2019,-6265,-7045
gesture1,Hello,0,0,0,0,0,14016,5896,7572,2528,-5919,-6879
gesture1,Hello,0,0,0,0,0,14124,6312,7212,3008,-5563,-6677
gesture1,Hello,0,0,0,0,0,14332,6596,6960,3348,-5138,-6426
gesture1,Hello,0,0,0,0,0,14568,7112,6984,3404,-4652,-6275
gesture1,Hello,0,0,0,0,0,14644,7408,6548,3543,-4048,-5951
gesture1,Hello,0,0,0,0,0,14848,7424,6392,3515,-3272,-5541
gesture1,Hello,0,0,0,0,0,15312,7792,5916,3349,-2441,-5138
gesture1,Hello,0,0,0,0,0,15428,8152,5808,3392,-1516,-4743
gesture1,Hello,0,0,0,0,0,15740,8244,5776,3327,-414,-4359
gesture1,Hello,0,0,0,0,0,15672,8424,5632,3187,705,-3937
gesture1,Hello,0,0,0,0,0,15580,8620,5648,3105,1770,-3569
gesture1,Hello,0,0,0,0,0,15500,8752,5580,3049,2894,-3123
gesture1,Hello,0,0,0,0,0,15456,8952,5416,3076,3881,-2641
gesture1,Hello,0,0,0,0,0,15324,9152,5516,3103,4803,-1998
gesture1,Hello,0,0,0,0,0,15288,9208,6072,2985,5688,-1294
gesture1,Hello,0,0,0,0,0,15096,9672,6016,2707,6430,-568
gesture1,Hello,0,0,0,0,0,14680,9872,6464,2212,7039,151
gesture1,Hello,0,0,0,0,0,14408,10020,6688,1429,7566,806
gesture1,Hello,0,0,0,0,0,14152,10008,6832,657,7999,1356
gesture1,Hello,0,0,0,0,0,14116,9864,7112,-63,8359,1814
gesture1,Hello,0,0,0,0,0,13892,9668,7316,-425,8715,2249
gesture1,Hello,0,0,0,0,0,13616,9248,7800,-456,8943,2658
gesture1,Hello,0,0,0,0,0,13348,8944,8360,-366,9075,3117
gesture1,Hello,0,0,0,0,0,13056,8620,8760,-327,9060,3612
gesture1,Hello,0,0,0,0,0,12804,8308,8868,-348,9074,4213
gesture1,Hello,0,0,0,0,0,12692,8032,8748,-258,9158,4709
gesture1,Hello,0,0,0,0,0,12376,8076,8756,-58,9346,5124
gesture1,Hello,0,0,0,0,0,12344,8040,8728,297,9700,5406
gesture1,Hello,0,0,0,0,0,12096,7860,9112,852,9984,5592
gesture1,Hello,0,0,0,0,0,11856,7648,9680,1556,10181,5765
gesture1,Hello,0,0,0,0,0,11600,7568,10064,2269,10333,6004
gesture1,Hello,0,0,0,0,0,11556,7444,10420,2728,10438,6347
gesture1,Hello,0,0,0,0,0,11260,7464,10616,3007,10577,6762
gesture1,Hello,0,0,0,0,0,10972,7672,10592,3078,10684,7094
gesture1,Hello,0,0,0,0,0,10804,7732,10340,3123,10984,7254
gesture1,Hello,0,0,0,0,0,10868,7640,10220,3250,11450,7228
gesture1,Hello,0,0,0,0,0,10812,7644,10508,3412,12001,7157
gesture1,Hello,0,0,0,0,0,10416,7572,11316,3502,12228,7140
gesture1,Hello,0,0,0,0,0,10208,7632,11764,3451,12238,7280
gesture1,Hello,0,0,0,0,0,10072,7660,11792,3381,12485,7490
gesture1,Hello,0,0,0,0,0,9872,7556,12144,3262,12630,7653
gesture1,Hello,0,0,0,0,0,9508,7576,12628,3009,12495,7728
gesture1,Hello,0,0,0,0,0,9252,7560,13032,2654,12245,7755
gesture1,Hello,0,0,0,0,0,9020,7636,13452,2063,12126,7904
gesture1,Hello,0,0,0,0,0,8776,7636,14036,1312,12133,7960
gesture1,Hello,0,0,0,0,0,8288,7668,14776,432,11528,8016
gesture1,Hello,0,0,0,0,0,7748,7620,15336,-587,10829,7968
gesture1,Hello,0,0,0,0,0,7404,7440,15764,-1676,9932,7846
gesture1,Hello,0,0,0,0,0,7180,7192,16184,-2668,8981,7738
gesture1,Hello,0,0,0,0,0,6900,6744,16660,-3605,7967,7617
gesture1,Hello,0,0,0,0,0,6660,6280,16768,-4342,6940,7443
gesture1,Hello,0,0,0,0,0,6276,5796,17088,-4821,5765,7230
gesture1,Hello,0,0,0,0,0,5932,5176,17576,-4916,4509,6931
gesture1,Hello,0,0,0,0,0,5884,4680,17792,-4811,3165,6697
gesture1,Hello,0,0,0,0,0,5608,4252,18080,-4619,1782,6461
